filename,language,lines_of_code,num_functions,num_comments,comment_ratio,avg_line_length,max_line_length,indentation_consistency,nesting_depth,cyclomatic_complexity,num_imports,num_loops,num_conditionals,num_exceptions,has_docstring,avg_tokens_per_line,keyword_density,blank_lines_ratio,avg_identifier_quality
ydgiannp_QR-Code-Scan-Tool_qr.js,JavaScript,30,2,0,0.0,20.741935483870968,48,0.2,4,1.5,0,0,1,0,0,2.2333333333333334,0.7,0.032258064516129,1.0
python-microservices_pyms_main.py,Python,9,1,0,0.0,15.2,43,1.0,0,1.0,2,0,1,0,0,3.4444444444444446,0.7777777777777778,0.4,1.0
nickwu241_30-day-leetcoding-challenge_middleNode.py,Python,7,1,6,0.4285714285714285,30.357142857142858,89,0.1111111111111111,0,3.0,0,1,0,0,0,3.5714285714285716,0.7142857142857143,0.0714285714285714,1.0
Wumpuspro_Luminious-bot_xp.js,JavaScript,311,20,6,0.0188679245283018,26.195599022004888,137,0.0416666666666666,7,1.55,33,0,25,0,0,3.839228295819935,0.4790996784565916,0.2249388753056234,1.0
InderdeepSync_algoexpert_problems_swap_adjacent.py,Python,43,1,8,0.1538461538461538,28.029850746268657,86,0.0476190476190476,0,23.0,0,3,11,0,1,4.093023255813954,0.9767441860465116,0.208955223880597,1.0
ivgnk_Pyton-Codewars-Leetcode_bits_2980_easy_Check if Bitwise OR Has Trailing Zeros.py,Python,2,1,43,0.9347826086956522,40.08474576271186,225,1.0,0,2.0,0,0,0,0,1,6.5,2.0,0.1694915254237288,1.0
r2raw_marte_portfolio_certListData.js,JavaScript,62,0,0,0.0,29.03125,98,0.2,1,0.0,10,0,0,0,0,3.0806451612903225,0.2096774193548387,0.03125,0.0
Colclough7_DSA_Daliy_Challenges_outed.js,JavaScript,20,1,0,0.0,34.76470588235294,239,0.2,3,4.0,0,1,1,0,0,9.95,0.85,0.4117647058823529,1.0
JeevanSadalge2020_javascript-coding-challenges_duplicate-encoder.js,JavaScript,17,1,5,0.217391304347826,23.92,74,0.1428571428571428,4,5.0,0,2,1,0,0,3.1176470588235294,0.4705882352941176,0.12,1.0
leoxiaoge_minium_sw.js,JavaScript,62,9,19,0.2317073170731707,33.348314606741575,101,0.125,2,1.8888888888888888,0,0,2,0,0,3.4193548387096775,0.2903225806451613,0.0898876404494382,0.9629629629629628
Zizwar_use-blogger_mod.js,JavaScript,66,0,2,0.0289855072463768,39.098765432098766,211,0.3333333333333333,1,0.0,3,0,0,0,0,7.106060606060606,0.5303030303030303,0.1604938271604938,0.0
lodqa_lodqa_web.js,JavaScript,1819,195,296,0.1398865784499054,29.622937293729372,109,0.0526315789473684,9,2.102564102564102,0,32,239,12,0,3.349092908191314,0.8378229796591534,0.1274752475247524,0.9471280213215696
cxyfer_OJ_H_1.py,Python,67,5,26,0.2765957446808511,29.49532710280374,63,0.04,0,4.4,0,7,10,0,1,4.835820895522388,0.5970149253731343,0.0934579439252336,0.8
Shreyasbabaladi_JS_InterView_Q-A_Q1.js,JavaScript,27,1,2,0.0666666666666666,19.025,79,0.1111111111111111,3,1.0,0,0,3,0,0,3.407407407407407,0.9629629629629628,0.275,1.0
shika358_nuxtjs-boilerplate_.eslintrc.js,JavaScript,34,0,1,0.0277777777777777,20.34285714285714,68,0.1428571428571428,3,0.0,0,0,0,0,0,1.8529411764705883,0.0588235294117647,0.0,0.0
itsjoesullivan_js-vim-embed_vim.js,JavaScript,6457,368,792,0.1092413793103448,26.942256902761105,520,0.0212765957446808,12,3.7092391304347823,72,134,625,3,0,3.5256310980331422,0.6586650147127149,0.1297719087635054,0.9140560364476844
accelon_accelon23_dev.js,JavaScript,18,1,2,0.0952380952380952,21.045454545454547,56,0.1666666666666666,1,1.0,2,0,0,0,0,2.7777777777777777,0.2222222222222222,0.0909090909090909,1.0
prateek27_interactive-resume_myresume.js,JavaScript,913,44,104,0.1021611001964636,30.783320923306032,174,0.0833333333333333,4,3.272727272727273,0,5,53,0,0,6.562979189485214,0.3154435925520263,0.2427401340282948,0.8636363636363636
tlhuangtw_leetcode_83.py,Python,27,2,6,0.1764705882352941,24.05263157894737,82,0.0769230769230769,0,2.5,0,4,1,0,1,3.1481481481481484,0.4444444444444444,0.0789473684210526,1.0
rishix10_GEPO_pi.js,JavaScript,25,0,1,0.037037037037037,22.266666666666666,80,0.3333333333333333,1,0.0,1,0,0,0,0,3.04,0.28,0.1333333333333333,0.0
JEETUPRAJAPATI_taskManamgentbackend_dev.js,JavaScript,21,3,2,0.0833333333333333,21.0,55,0.3333333333333333,2,1.0,1,0,0,0,0,2.8095238095238093,0.0952380952380952,0.2068965517241379,1.0
heremaps_maps-api-for-javascript-examples_demo.js,JavaScript,49,5,14,0.21875,34.513888888888886,134,0.125,4,1.4,0,0,2,0,0,4.653061224489796,0.4081632653061224,0.125,0.9
fuxuemingzhu_Leetcode-Solution-All_make-toc.py,Python,26,0,0,0.0,30.941176470588236,140,0.1111111111111111,0,0.0,3,4,1,0,0,5.153846153846154,0.8461538461538461,0.2352941176470588,0.0
shipcod3_canTot_rx8_rpm_fuzzer.py,Python,27,1,4,0.125,27.54054054054054,89,0.0588235294117647,0,4.0,4,2,0,2,1,3.2222222222222223,0.6296296296296297,0.1081081081081081,1.0
carololiveira6_CodeWarsResolutions_beta.js,JavaScript,12,1,1,0.0714285714285714,26.333333333333332,76,0.1428571428571428,2,4.0,0,1,1,0,0,4.083333333333333,0.5833333333333334,0.1333333333333333,1.0
jmoyers_competitive_609.py,Python,51,2,75,0.5905511811023622,30.548571428571428,90,0.0588235294117647,0,8.0,2,3,7,0,1,3.1176470588235294,0.6274509803921569,0.2571428571428571,1.0
jbampton_jbampton_run.py,Python,140,8,66,0.3188405797101449,37.84860557768924,232,0.1111111111111111,0,1.75,5,0,0,0,1,6.3428571428571425,0.1714285714285714,0.1354581673306772,0.6666666666666666
adobe-webplatform_dr.js_dr.js,JavaScript,212,6,15,0.0657894736842105,34.62931034482759,132,0.05,5,1.6666666666666667,6,4,7,0,0,4.561320754716981,0.2358490566037736,0.021551724137931,1.0
pshscc_hackerrank-analyzer_scrape.js,JavaScript,112,6,0,0.0,43.483333333333334,150,0.04,6,1.3333333333333333,5,2,3,3,0,5.142857142857143,0.4642857142857143,0.0666666666666666,1.0
sathvikchandanala_CodeFuse-backend_codechefsub.js,JavaScript,31,4,0,0.0,29.416666666666668,95,0.1111111111111111,5,1.0,1,0,1,0,0,3.6774193548387095,0.4516129032258064,0.1388888888888889,1.0
juiwenchen_prac_coding_647_counting_Palindromic_Substring.py,Python,18,2,28,0.5957446808510638,32.8,99,0.0909090909090909,0,4.5,0,0,0,0,1,6.111111111111111,0.6666666666666666,0.1833333333333333,1.0
tlhuangtw_leetcode_15.py,Python,29,1,2,0.0625,29.647058823529413,75,0.0476190476190476,0,11.0,2,4,5,0,0,3.931034482758621,0.6896551724137931,0.088235294117647,1.0
FanchenBao_leetcode_02_19_2021.py,Python,45,2,27,0.3698630136986301,37.438202247191015,194,0.0588235294117647,0,6.5,1,5,11,0,1,3.4,0.6888888888888889,0.146067415730337,1.0
steven-martin_angular-news-api_api.js,JavaScript,29,3,0,0.0,26.473684210526315,65,1.0,1,1.0,4,0,0,0,0,4.0344827586206895,0.2413793103448276,0.2368421052631578,1.0
diracdeltas_sniffly_hosts.js,JavaScript,1367,0,0,0.0,31.59400146305779,53,1.0,0,0.0,0,0,0,0,0,4.730797366495977,0.0087783467446964,0.0,0.0
tobyatgithub_cs5610-2022-02-VAN-class-material_7-event-loop.js,JavaScript,26,7,9,0.25,29.71794871794872,77,0.0769230769230769,7,1.0,0,0,0,0,0,2.9615384615384617,0.3461538461538461,0.1025641025641025,1.0
ApeironTsuka_node-webpmux_io.js,JavaScript,38,1,0,0.0,28.047619047619047,108,0.3333333333333333,2,1.0,3,0,1,0,0,4.394736842105263,0.3684210526315789,0.0952380952380952,1.0
nsengupta5_MLSealClassify_p2.py,Python,354,18,168,0.3212237093690248,33.5388198757764,149,0.0666666666666666,0,2.6666666666666665,12,3,59,0,1,4.878531073446328,0.5028248587570622,0.1335403726708074,0.8222222222222223
VladimirBaryshev_LeetCode_11.py,Python,17,1,2,0.1,18.464285714285715,58,0.1111111111111111,0,4.0,0,1,2,0,0,4.0588235294117645,0.2941176470588235,0.3214285714285714,1.0
tlhuangtw_leetcode_44.py,Python,19,1,1,0.0476190476190476,32.5,115,0.0588235294117647,0,9.0,0,3,5,0,0,5.631578947368421,1.3157894736842106,0.1666666666666666,1.0
duyquang6_algo-go_954.py,Python,16,1,1,0.0555555555555555,33.411764705882355,66,0.0769230769230769,0,8.0,2,1,3,0,0,4.8125,1.1875,0.0,1.0
brightinteractive_bright-js-framework_Sidebar.js,JavaScript,61,3,0,0.0,27.0625,84,0.0769230769230769,2,1.0,6,0,0,0,0,2.6885245901639343,0.2295081967213114,0.046875,1.0
CarlosNeimar_LaboratorioExperimenta-o01_consulta_repositorios.py,Python,115,3,9,0.072,30.206451612903223,101,0.0526315789473684,0,4.333333333333333,3,2,5,3,1,3.3043478260869565,0.3391304347826087,0.1870967741935484,0.5555555555555555
DarkAlexWang_leetcode_654.maximum-binary-tree.149456641.ac.py,Python,8,1,56,0.8615384615384616,22.272727272727273,76,0.1111111111111111,0,2.0,0,0,1,0,0,4.5,0.875,0.0303030303030303,1.0
fly-apps_dockerfile-node_gdf.js,JavaScript,858,5,76,0.081283422459893,27.138232720909887,172,0.0666666666666666,8,1.6,9,10,135,8,0,3.712121212121212,0.9370629370629372,0.1828521434820647,0.8
johnlindquist_github-download-dir_next.config_20210721120349.js,JavaScript,15,1,1,0.0588235294117647,20.176470588235293,77,0.125,3,1.0,0,0,0,0,0,1.4666666666666666,0.2,0.0588235294117647,1.0
sharathkumar49_learning_2494.CollectCoinsInATree.py,Python,2,1,7,0.7,20.933333333333337,75,1.0,0,1.0,0,0,0,0,1,2.5,1.0,0.2666666666666666,1.0
we-dance_v3_docs.js,JavaScript,50,12,0,0.0,19.676470588235293,68,0.1428571428571428,4,1.0,1,0,0,0,0,2.76,0.34,0.2647058823529412,1.0
run-llama_llama_index_amazon_reviews.py,Python,14,4,2,0.1176470588235294,31.96296296296296,85,0.2,0,1.0,3,0,0,0,1,5.428571428571429,1.2142857142857142,0.3333333333333333,1.0
CoderPOOP_50-Days-of-Code_sol55.py,Python,8,0,1,0.1,28.1,106,1.0,0,0.0,1,1,0,0,0,4.0,0.5,0.1,0.0
kjfsoul_sentient_venture_engine_analysis_agents.py,Python,348,33,386,0.5251700680272109,44.73960612691466,158,0.0476190476190476,0,3.8181818181818183,37,6,14,24,1,4.123563218390805,0.6810344827586207,0.1684901531728665,0.9550533801008184
nastaran-motiee_algorithms-and-data-structures_q4-set.js,JavaScript,47,7,6,0.1111111111111111,24.71929824561403,117,0.1666666666666666,3,1.5714285714285714,0,2,2,0,0,2.7872340425531914,0.7021276595744681,0.0701754385964912,1.0
openPMD_openPMD-api_10_streaming_write.py,Python,38,0,29,0.4264705882352941,39.71604938271605,78,0.0357142857142857,0,0.0,3,2,2,0,0,4.7105263157894735,0.4473684210526316,0.1728395061728395,0.0
open-cli-tools_concurrently_sleep.mjs,Unknown,14,1,0,0.0,31.875,76,0.25,0,1.0,0,0,1,0,0,4.928571428571429,0.0,0.125,1.0
YuweiYin_Algorithm_Programming_LC-0799-Champagne-Tower.py,Python,33,3,60,0.6382978723404256,41.2,119,0.2,0,4.666666666666667,0,0,0,0,1,10.93939393939394,0.7272727272727273,0.2,1.0
tiongMax_Leetcode_2678 - countSeniors.py,Python,8,1,1,0.1,22.166666666666668,58,0.0769230769230769,0,3.0,1,1,1,0,0,3.625,1.0,0.25,1.0
Patrick-ring-motive_stay_stay.js,JavaScript,68,14,0,0.0,30.9873417721519,178,0.1111111111111111,3,1.7142857142857142,0,0,7,0,0,3.897058823529412,0.4117647058823529,0.1392405063291139,1.0
phlalx_algorithms_260.single-number-iii.py,Python,14,2,48,0.7619047619047619,23.594202898550726,79,0.2,0,2.5,1,1,0,0,0,4.285714285714286,0.9285714285714286,0.1014492753623188,0.75
LostKid25_Hospital-Management-System_.js,JavaScript,9,2,2,0.1666666666666666,32.27272727272727,59,1.0,1,1.0,0,0,0,0,0,4.222222222222222,0.3333333333333333,0.0,1.0
fau-masters-collected-works-cgarbin_llm-github-issues_cli.py,Python,62,6,42,0.4,36.30882352941177,109,0.0588235294117647,0,2.8333333333333335,3,1,10,2,1,4.193548387096774,0.7258064516129032,0.1764705882352941,0.8333333333333334
yairtitelboim_SF_AI_incremental_expansion.py,Python,82,7,104,0.5561497326203209,45.6468253968254,167,0.0588235294117647,0,3.2857142857142856,8,1,2,0,1,6.134146341463414,0.3536585365853658,0.2301587301587301,0.9523809523809524
OlgaAlekhina_algorithms_countCharacters.py,Python,20,1,25,0.5434782608695652,26.15686274509804,103,0.0769230769230769,0,7.0,2,2,3,0,0,3.45,1.0,0.1176470588235294,1.0
jpiramirez_roboticamovil_dijkstra.py,Python,73,8,4,0.0512820512820512,32.57142857142857,90,0.0526315789473684,0,3.625,1,6,9,0,0,4.5479452054794525,0.8904109589041096,0.2142857142857142,0.875
xinyandai_gradient-quantization_fcn.py,Python,11,2,6,0.3333333333333333,34.125,83,0.2,0,1.0,1,0,0,0,1,5.181818181818182,0.4545454545454545,0.125,1.0
AxiosLeo_node-koapp_koa.workflow.js,JavaScript,195,10,2,0.0101010101010101,27.258536585365853,107,0.1,5,5.5,8,0,17,6,0,3.051282051282051,0.4307692307692308,0.0390243902439024,0.9
Netflix_netflix.github.com_models.js,JavaScript,158,4,0,0.0,110.27586206896552,298,1.0,1,1.0,1,0,0,0,0,16.664556962025316,1.2974683544303798,0.0919540229885057,1.0
thenurhabib_tenssens_banner.py,Python,11,1,4,0.25,28.583333333333332,56,0.0769230769230769,0,1.0,1,0,0,0,1,3.363636363636364,0.2727272727272727,0.25,1.0
Pajdzik_Mishmash_counting-bits.py,Python,12,1,2,0.1333333333333333,27.77777777777778,75,0.1111111111111111,0,3.0,0,1,0,0,0,4.25,0.5,0.2222222222222222,1.0
basvasilich_leet-code_48.py,Python,28,2,2,0.064516129032258,30.26315789473684,73,0.0588235294117647,0,4.5,1,6,1,0,1,4.285714285714286,0.5357142857142857,0.1578947368421052,1.0
ausaki_data_structures_and_algorithms_390382574.py,Python,26,1,5,0.15625,28.454545454545453,60,0.0588235294117647,0,11.0,0,4,4,0,0,3.8846153846153846,0.9615384615384616,0.0606060606060606,1.0
MechaBear7_magic_repo_83.remove-duplicates-from-sorted-list_20240816.py,Python,15,1,23,0.5897435897435898,19.274509803921568,79,0.0588235294117647,0,7.0,0,2,2,0,0,3.8,0.8,0.2549019607843137,1.0
abnsol_Competitive-Programming_Crawler Log Folder 294516.py,Python,9,1,1,0.0909090909090909,27.076923076923077,81,0.0769230769230769,0,6.0,0,1,2,0,0,3.3333333333333335,1.0,0.2307692307692307,1.0
wangsun39_leetcode_2243digitSum.py,Python,21,2,38,0.6333333333333333,22.70769230769231,86,0.0588235294117647,0,3.0,1,2,2,0,0,3.380952380952381,0.6190476190476191,0.0923076923076923,1.0
wooldridge_ml-kerberos_setup.js,JavaScript,175,25,1,0.0056497175141242,23.96296296296296,189,0.1428571428571428,3,1.36,3,0,1,0,0,2.8,0.28,0.0687830687830687,1.0
anuradhajangid_leetcode_sell_stock.py,Python,12,1,1,0.0714285714285714,27.555555555555557,75,0.0769230769230769,0,4.0,0,1,2,0,0,3.5833333333333335,0.6666666666666666,0.2777777777777778,1.0
cevaris_remote-ds_karma.conf.js,JavaScript,29,1,2,0.0625,31.09375,80,0.2,3,1.0,6,0,0,0,0,2.8620689655172415,0.0689655172413793,0.03125,1.0
easychen_openai-api-proxy_app.js,JavaScript,242,11,24,0.0898876404494382,29.710884353741495,119,0.0666666666666666,7,2.4545454545454546,6,3,24,3,0,3.2520661157024793,0.4793388429752066,0.0952380952380952,1.0
CityOfPhiladelphia_metadata-pusher_knack.js,JavaScript,44,5,0,0.0,20.76923076923077,51,0.2,3,2.0,2,0,4,0,0,3.227272727272727,0.8181818181818182,0.1538461538461538,1.0
azl397985856_js-algorithm-light_heap.js,JavaScript,56,7,1,0.0172413793103448,23.363636363636363,191,0.2,3,2.142857142857143,0,3,5,0,0,4.482142857142857,1.0178571428571428,0.1363636363636363,0.9642857142857144
fortnitepro321_clinton-s-portfolio-_f.js,JavaScript,29,2,0,0.0,21.305555555555557,84,0.2,3,2.0,0,0,2,0,0,2.7241379310344827,0.3448275862068966,0.1944444444444444,1.0
r2raw_react-portfolio_myData.js,JavaScript,208,0,0,0.0,20.40566037735849,76,0.3333333333333333,1,0.0,30,0,0,0,0,2.581730769230769,0.1875,0.0188679245283018,0.0
johnlindquist_github-download-dir_next.config_20210721120625.js,JavaScript,15,1,1,0.0588235294117647,19.529411764705884,77,0.125,3,1.0,0,0,0,0,0,1.4,0.2,0.0588235294117647,1.0
BrittanyTAMU_CodeWars_51624.js,JavaScript,25,3,36,0.5806451612903226,33.34090909090909,237,0.1111111111111111,3,2.6666666666666665,0,2,2,0,0,3.84,0.72,0.3068181818181818,1.0
EGreg_Q.js_Q.js,JavaScript,4835,37,170,0.0339592489013184,31.118021730985387,6398,0.3333333333333333,8,3.864864864864865,21,106,541,6,0,4.583453981385729,0.6279214064115822,0.0623829149494192,0.8824324324324324
thomassimplineers_simplineers-ai-defender_env.js,JavaScript,5,0,3,0.3333333333333333,57.3,237,0.0,0,0.0,0,0,0,0,0,5.0,0.0,0.2,0.0
LeoRiether_CodeforcesPP_meta.js,JavaScript,0,0,15,0.9375,44.06666666666667,99,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0
RichardMaher_Brotkrumen_echo.js,JavaScript,173,17,1,0.0057142857142857,28.56544502617801,80,0.0416666666666666,4,2.0,0,0,6,1,0,3.739884393063584,0.3872832369942196,0.0890052356020942,1.0
r1zzzzzzza_rzd-chat-bot_2.py,Python,27,1,0,0.0,21.657894736842103,61,0.2,0,4.0,9,0,2,2,0,4.074074074074074,1.0740740740740742,0.2894736842105263,1.0
JimmyLaurent_ru-mobile_init.js,JavaScript,33,9,0,0.0,30.319148936170212,195,0.1111111111111111,5,2.111111111111111,0,0,3,0,0,4.818181818181818,0.4848484848484848,0.2978723404255319,0.9223416965352448
tochiji_ga-ecommerce-test-nuxt_.eslintrc.js,JavaScript,15,0,1,0.0588235294117647,16.8125,54,0.3333333333333333,2,0.0,0,0,0,0,0,1.6,0.0666666666666666,0.0,0.0
davidting0918_python-leetcode-solutions_find-the-largest-palindrome-divisible-by-k.py,Python,12,1,1,0.0714285714285714,29.176470588235293,114,0.0769230769230769,0,3.0,1,1,2,0,0,4.0,0.75,0.2352941176470588,1.0
Prajith3_OUTerview_tail.py,Python,139,0,14,0.0909090909090909,27.58100558659218,228,0.0769230769230769,0,0.0,4,3,5,0,0,4.733812949640288,0.2014388489208633,0.1452513966480447,0.0
13zolw13_Codewars_4kyu.js,JavaScript,28,1,2,0.064516129032258,25.794117647058822,76,0.1428571428571428,3,7.0,0,1,4,0,0,3.892857142857143,0.4285714285714285,0.1176470588235294,1.0
LBD-Hackers_IFC-LBD_cli-index.ts,Unknown,36,1,0,0.0,32.28888888888889,140,0.2,0,2.0,0,0,2,0,0,4.305555555555555,0.0,0.2,1.0
abbasahsan1_pythontraining_oop.py,Python,19,4,78,0.7959183673469388,16.430051813471504,78,0.1111111111111111,0,1.25,0,1,0,0,0,3.3684210526315788,0.4736842105263157,0.4974093264248704,0.75
richardeschloss_nuxt-socket-io_db.js,JavaScript,50,0,0,0.0,11.96078431372549,25,0.1428571428571428,2,0.0,0,0,0,0,0,0.76,0.06,0.0196078431372549,0.0
freeCodeCamp_CurriculumExpansion_index480.js,JavaScript,452,6,11,0.0237068965517241,26.540880503144653,157,0.1428571428571428,3,1.3333333333333333,0,1,2,0,0,2.8694690265486726,0.1061946902654867,0.0293501048218029,1.0
Yuriah_javascript-learning-examples_ROT13.js,JavaScript,51,5,4,0.0714285714285714,29.214285714285715,109,0.2,3,4.0,0,3,5,0,0,4.392156862745098,0.9411764705882352,0.2142857142857142,1.0
PaloAltoNetworks_SafeNetworking_sfn,Unknown,209,0,0,0.0,33.30864197530864,121,0.0277777777777777,0,0.0,0,7,7,2,0,4.923444976076555,0.0,0.139917695473251,0.0
bzwartsenberg_arXivData_lgbm_model.py,Python,39,6,162,0.801980198019802,36.08223684210526,103,0.0714285714285714,0,2.8333333333333335,10,0,2,0,1,4.6923076923076925,1.0,0.3092105263157895,1.0
AbdulSamadSethi_Intelligent-Personal-Trainer_DTW.py,Python,60,2,6,0.0895522388059701,36.03370786516854,124,1.0,0,1.5,6,7,0,0,0,5.8,0.4833333333333333,0.2584269662921348,0.75
SoftwareEngineeringDaily_software-engineering-daily-api_index.js,JavaScript,37,3,9,0.1914893617021276,26.233333333333334,108,0.3333333333333333,2,1.0,8,0,3,0,0,3.918918918918919,0.4594594594594595,0.2333333333333333,1.0
WM-SEMERU_galeras-dataset_main_python.py,Python,125,11,64,0.3368421052631579,38.26068376068376,154,0.0222222222222222,0,3.363636363636364,9,5,11,3,1,4.216,0.616,0.1837606837606837,0.9242424242424242
nigamjiii_practice_repo_longestPalindromicString.py,Python,19,1,2,0.0909090909090909,24.074074074074073,69,0.0588235294117647,0,10.0,0,3,2,0,0,4.631578947368421,0.6842105263157895,0.2222222222222222,1.0
Hazrat-Ali9_JavaScript-Basic-To-Advanced_map.js,JavaScript,10,3,13,0.5416666666666666,23.678571428571427,56,1.0,1,1.0,0,1,0,0,0,4.2,0.8,0.1785714285714285,1.0
MuirlandOracle_up-http-tool_up,Unknown,440,0,0,0.0,40.24214417744917,241,0.04,0,0.0,0,18,64,10,0,6.088636363636364,0.0,0.1866913123844732,0.0
johnlindquist_github-download-dir_next.config_20210721122427.js,JavaScript,12,1,1,0.0714285714285714,18.333333333333332,78,0.1428571428571428,3,1.0,0,0,0,0,0,1.3333333333333333,0.1666666666666666,0.1333333333333333,1.0
chrisgundling_YoloLight_flow,Unknown,53,0,0,0.0,40.74603174603175,120,0.5,0,0.0,0,1,6,2,0,6.735849056603773,0.0,0.1587301587301587,0.0
TheBiggestTrees_TreeMap_s3.js,JavaScript,77,5,3,0.037037037037037,24.96875,84,0.1111111111111111,5,1.8,6,0,2,2,0,3.25974025974026,0.4155844155844156,0.1666666666666666,1.0
freeCodeCamp_CurriculumExpansion_index600.js,JavaScript,462,9,13,0.0273109243697479,26.602434077079103,158,0.1428571428571428,3,1.3333333333333333,0,2,2,0,0,2.8722943722943723,0.1147186147186147,0.0365111561866125,1.0
kasyapArchit_Codeforces-Problem-Suggester_elo.py,Python,58,5,5,0.078125,25.14457831325301,107,0.0769230769230769,0,2.8,6,4,4,2,1,4.310344827586207,0.7931034482758621,0.216867469879518,0.8666666666666666
hl-unsw_LCodePracticeToolkitPy_94.py,Python,48,1,20,0.2898550724637681,22.73076923076923,70,0.0769230769230769,0,4.0,4,2,0,0,0,2.8541666666666665,0.4166666666666667,0.1282051282051282,0.5
kangheeleeai_TIL_leetcode_88.py,Python,5,1,2,0.25,29.3,80,0.2,0,1.0,0,0,0,0,1,4.6,0.8,0.1,1.0
RyannKim327_ahmm_a.js,JavaScript,137,19,0,0.0,22.77181208053691,241,0.2,5,1.1578947368421053,0,0,2,0,0,3.751824817518248,0.3868613138686131,0.0805369127516778,0.9166666666666669
philwonski_twplugins-hello-json_hj.js,JavaScript,66,5,21,0.2386363636363636,33.90654205607477,148,0.1111111111111111,3,1.4,2,0,2,0,0,3.6666666666666665,0.7121212121212122,0.1869158878504672,1.0
harrypotter0_algorithms-in-python_setup.py,Python,27,0,0,0.0,34.96551724137931,75,0.2,0,0.0,1,0,0,0,0,3.6666666666666665,0.2592592592592592,0.0689655172413793,0.0
uto-usui_webmanab_.eslintrc.js,JavaScript,41,0,1,0.0232558139534883,17.476190476190474,75,0.1111111111111111,3,0.0,0,0,0,0,0,1.4146341463414631,0.048780487804878,0.0,0.0
PyAr_tutorial_check_python_tutorial.py,Python,65,3,25,0.2747252747252747,29.387096774193548,131,0.0588235294117647,0,1.6666666666666667,7,1,6,2,1,4.938461538461539,0.5230769230769231,0.2580645161290322,0.9086021505376344
siddhart1o1_workflow_app.js,JavaScript,64,16,3,0.0441176470588235,26.71794871794872,67,0.2,3,1.0625,2,0,0,0,0,3.78125,0.21875,0.141025641025641,1.0
imclab_xrai_viral-innovation-agent.py,Python,234,22,283,0.5463320463320464,40.496382054992765,133,0.0344827586206896,0,6.136363636363637,11,11,31,16,1,4.260683760683761,0.6452991452991453,0.2185238784370477,0.8986742424242423
tsyesika_p_p,Unknown,799,0,0,0.0,30.04060913705584,116,0.0238095238095238,0,0.0,0,23,84,4,0,4.907384230287859,0.0,0.1888324873096446,0.0
mukeshgurpude_FreeCodeCamp-Solutions_pairwise.js,JavaScript,15,2,1,0.0588235294117647,24.0,93,0.1428571428571428,4,3.5,0,2,3,0,0,3.8,0.8666666666666667,0.1111111111111111,1.0
pooltogether_oz-console_cli.js,JavaScript,68,5,0,0.0,32.025,135,0.1428571428571428,3,1.0,11,0,1,0,0,4.161764705882353,0.3823529411764705,0.15,1.0
neerajrathore_javascript-handbook_scripts.js,JavaScript,254,33,9,0.034090909090909,32.935691318327976,167,0.0769230769230769,4,1.606060606060606,0,0,12,0,0,3.531496062992126,0.3779527559055118,0.1543408360128617,0.9696969696969696
binary-husky_gpt_academic_query_analyzer.py,Python,29,4,258,0.8958333333333334,32.04213483146067,150,0.0588235294117647,0,8.25,3,4,3,0,1,4.068965517241379,0.9655172413793104,0.1797752808988764,1.0
mikec_generator-angular-express_util.js,JavaScript,149,15,10,0.0625,26.277486910994764,92,0.027027027027027,4,2.7333333333333334,2,4,15,0,0,3.3288590604026846,0.5570469798657718,0.1675392670157068,1.0
angadsinghsandhu_Notes_560 Subarray Sum Equals K.py,Python,18,1,19,0.5,31.745454545454542,105,0.0769230769230769,0,3.0,1,1,1,0,1,4.388888888888889,0.5,0.2545454545454545,0.5
pcshih_pytorch-VSLUD_SD.py,Python,4,14,111,0.956896551724138,26.049382716049383,122,0.0,0,1.0714285714285714,3,0,0,0,1,3.75,1.5,0.2839506172839506,1.0
sharathkumar49_learning_2661.FirstCompletelyPaintedRowOrColumn.py,Python,2,1,7,0.7,24.933333333333337,82,1.0,0,1.0,0,0,0,0,1,2.5,1.0,0.2666666666666666,1.0
dead-beef_slm-cli_slm,Unknown,112,6,0,0.0,17.540983606557376,57,0.2,0,2.6666666666666665,0,2,12,2,0,2.3214285714285716,0.0,0.081967213114754,1.0
tecnomage_CodeWars_CDeno.js,JavaScript,39,8,12,0.2307692307692307,20.685714285714287,87,0.3333333333333333,2,1.25,0,1,2,0,0,3.102564102564102,0.6666666666666666,0.2714285714285714,0.8125
josephg_Chipmunk-js_cp.js,JavaScript,4408,415,681,0.1337917485265226,27.070702179176756,142,0.1666666666666666,7,2.183132530120482,1,93,223,0,0,4.5417422867513615,0.8030852994555354,0.1785310734463276,0.9329156597228716
bvschwartz_nock-step_ux.js,JavaScript,154,5,14,0.0828402366863905,33.45128205128205,171,0.0476190476190476,5,1.6,2,2,15,0,0,3.363636363636364,0.5454545454545454,0.1384615384615384,1.0
NiyatiBali_Python_.py,Python,69,10,130,0.65,46.52014652014652,212,0.0909090909090909,0,2.4,0,4,9,3,0,3.3333333333333335,0.6376811594202898,0.271062271062271,1.0
sobre-mesa_leetcode_9.js,JavaScript,17,1,1,0.0526315789473684,28.0,55,0.2,2,6.0,0,1,3,0,0,4.470588235294118,1.0588235294117647,0.0,1.0
brenosantossss_Aula-10_app.js,JavaScript,43,2,0,0.0,21.365384615384617,63,0.2,2,1.0,0,0,0,0,0,2.7674418604651163,0.1860465116279069,0.173076923076923,0.25
